PrimaryIndex,Hour,EV_demand_pred,center,avg_volt
8,3,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,4,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,5,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,6,0.9671333,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,7,0.80256754,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,8,1.2910638,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,9,1.0871643,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,10,1.037894,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,11,0.936706,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,12,0.9303978,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,13,0.936706,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,14,1.0871643,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,15,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,16,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,17,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,18,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,19,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,20,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,21,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,22,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
8,23,0.66604286,"(-10920130.816974942, 3547773.7526442404)",1.0274608455118333
9,0,1.1766564,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,1,1.0425661,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,2,0.93991023,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,3,0.93991023,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,4,0.93991023,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,5,1.0858327,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,6,1.0274179,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,7,0.99045074,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,8,1.0155817,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,9,1.0155817,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,10,1.0155817,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,11,1.1082842,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,12,1.123453,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,13,1.1785935,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,14,1.1518627,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,15,1.191914,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,16,1.1178192,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,17,1.154817,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,18,1.461083,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,19,1.5773333,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,20,1.5709779,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,21,1.2401183,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,22,1.2644784,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
9,23,1.5229728,"(-10920130.816974942, 3554073.7526442404)",1.0257764725648795
10,0,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,1,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,2,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,3,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,4,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,5,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,6,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,7,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,8,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,9,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,10,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,11,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,12,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,13,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,14,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,15,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,16,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,17,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,18,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,19,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,20,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,21,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,22,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
10,23,0.18490218,"(-10920130.816974942, 3560373.7526442404)",1.023138207267993
11,0,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,1,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,2,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,3,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,4,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,5,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,6,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,7,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,8,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,9,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,10,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,11,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,12,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,13,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,14,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,15,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,16,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,17,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,18,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,19,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,20,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,21,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,22,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
11,23,0.22320172,"(-10920130.816974942, 3572973.7526442404)",1.0141780258220883
12,0,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,1,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,2,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,3,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,4,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,5,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,6,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,7,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,8,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,9,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,10,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,11,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,12,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,13,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,14,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,15,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,16,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,17,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,18,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,19,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,20,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,21,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,22,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
12,23,0.22320172,"(-10920130.816974942, 3579273.7526442404)",0.9596730168259382
15,0,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,1,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,2,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,3,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,4,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,5,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,6,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,7,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,8,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,9,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,10,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,11,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,12,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,13,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,14,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,15,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,16,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,17,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,18,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,19,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,20,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,21,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,22,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
15,23,0.22320172,"(-10913830.816974942, 3535173.7526442404)",1.0188194215501647
16,0,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,1,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,2,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,3,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,4,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,5,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,6,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,7,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,8,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,9,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,10,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,11,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,12,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,13,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,14,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,15,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,16,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,17,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,18,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,19,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,20,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,21,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,22,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
16,23,0.150251,"(-10913830.816974942, 3541473.7526442404)",1.0277090496315398
17,0,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,1,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,2,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,3,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,4,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,5,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,6,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,7,1.0152409,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,8,0.8783195,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,9,1.0965177,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,10,1.2753483,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,11,1.2753483,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,12,1.2682476,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,13,1.2753483,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,14,1.2753483,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,15,0.91591877,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,16,1.0844111,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,17,0.9783839,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,18,1.2876068,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,19,0.8783195,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,20,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,21,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,22,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
17,23,0.76346266,"(-10913830.816974942, 3547773.7526442404)",1.0237435158222188
18,0,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,1,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,2,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,3,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,4,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,5,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,6,2.169215,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,7,2.0831714,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,8,2.0831714,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,9,2.269719,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,10,2.2787256,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,11,2.837251,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,12,2.347554,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,13,2.8160548,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,14,3.0274374,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,15,2.420847,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,16,2.383699,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,17,2.5733447,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,18,2.459796,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,19,2.254636,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,20,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,21,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,22,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
18,23,1.6425894,"(-10913830.816974942, 3554073.7526442404)",1.0253557870925956
19,0,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,1,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,2,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,3,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,4,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,5,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,6,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,7,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,8,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,9,0.67931616,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,10,0.6851284,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,11,0.67931616,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,12,0.6851284,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,13,0.6888237,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,14,0.67931616,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,15,0.6863121,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,16,0.67931616,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,17,0.67931616,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,18,0.71526706,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,19,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,20,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,21,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,22,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
19,23,0.35584557,"(-10913830.816974942, 3560373.7526442404)",1.0248742903334631
20,0,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,1,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,2,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,3,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,4,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,5,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,6,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,7,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,8,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,9,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,10,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,11,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,12,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,13,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,14,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,15,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,16,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,17,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,18,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,19,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,20,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,21,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,22,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
20,23,0.22320172,"(-10913830.816974942, 3566673.7526442404)",1.0036813020884559
23,0,4.7058916,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,1,3.7420642,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,2,3.5951576,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,3,3.5962548,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,4,3.4903996,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,5,3.7688138,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,6,3.8594234,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,7,3.6513693,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,8,4.053001,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,9,4.2935266,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,10,4.53154,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,11,5.1319027,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,12,5.1433067,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,13,5.0592265,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,14,5.353577,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,15,5.039239,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,16,5.124301,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,17,5.0999017,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,18,5.3047705,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,19,5.4114246,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,20,4.8440795,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,21,4.501171,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,22,3.9616067,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
23,23,4.4950514,"(-10907530.816974942, 3547773.7526442404)",1.006657243951683
24,0,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,1,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,2,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,3,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,4,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,5,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,6,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,7,3.6992943,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,8,3.8438363,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,9,3.9864516,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,10,3.993275,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,11,3.8273487,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,12,3.8256643,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,13,3.8491743,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,14,3.9966776,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,15,4.0148654,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,16,3.9297407,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,17,3.9073663,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,18,3.9063363,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,19,3.9035091,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,20,3.9545455,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,21,3.841737,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,22,3.2715878,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
24,23,2.44121,"(-10907530.816974942, 3554073.7526442404)",1.0241464739098922
25,0,1.5918354,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,1,1.7391056,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,2,1.3801792,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,3,1.3846512,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,4,1.738098,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,5,1.5798753,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,6,1.7384905,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,7,1.8038373,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,8,1.7643057,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,9,1.6675063,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,10,1.6741918,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,11,1.6930038,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,12,1.7315289,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,13,1.7174895,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,14,1.7710583,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,15,1.7396036,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,16,1.7453873,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,17,1.6891477,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,18,1.7065861,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,19,1.776557,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,20,1.810583,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,21,1.6471413,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,22,1.6422888,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
25,23,1.611001,"(-10907530.816974942, 3560373.7526442404)",1.0252368187635192
26,0,2.637737,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,1,2.554954,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,2,2.477264,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,3,2.5788093,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,4,2.5377834,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,5,2.641964,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,6,2.4454122,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,7,2.3283145,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,8,2.3729355,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
26,9,1.7851361,"(-10907530.816974942, 3566673.7526442404)",1.007995621133338
